Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:43,1647631063,21051

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
405,4362,WARNING4362-No communication with Cold Gas temp board 1,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:30:45 11-Feb-2022,01:39:30 11-Feb-2022,00:08:45,725,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
406,4361,WARNING4361-No communication with Cold Ext temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:30:46 11-Feb-2022,01:39:30 11-Feb-2022,00:08:44,724,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
407,4320,WARNING4320-Left_TS_1C  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:47 11-Feb-2022,01:30:58 11-Feb-2022,00:00:11,723,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
408,4323,WARNING4323-Left_TS_4C  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:47 11-Feb-2022,01:30:59 11-Feb-2022,00:00:12,723,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
409,4325,WARNING4325-Right_TS_2C  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:47 11-Feb-2022,01:31:00 11-Feb-2022,00:00:13,723,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
410,4327,WARNING4327-Right_TS_4C  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:48 11-Feb-2022,01:31:03 11-Feb-2022,00:00:15,722,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
411,4321,WARNING4321-Left_TS_2C  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:51 11-Feb-2022,01:31:08 11-Feb-2022,00:00:17,719,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
412,4330,WARNING4330-Left_TS_3D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:51 11-Feb-2022,01:31:06 11-Feb-2022,00:00:15,719,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
413,4334,WARNING4334-Right_TS_3D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:51 11-Feb-2022,01:31:09 11-Feb-2022,00:00:18,719,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
414,4328,WARNING4328-Left_TS_1D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:55 11-Feb-2022,01:30:58 11-Feb-2022,00:00:03,715,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
415,4333,WARNING4333-Right_TS_2D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:56 11-Feb-2022,01:31:01 11-Feb-2022,00:00:05,714,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
416,4335,WARNING4335-Right_TS_4D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:30:57 11-Feb-2022,01:31:03 11-Feb-2022,00:00:06,713,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
417,4353,WARNING4353-No communication with Left TS Chuck 1 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:03 11-Feb-2022,01:39:30 11-Feb-2022,00:08:27,707,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
418,4356,WARNING4356-No communication with Left TS Chuck 4 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:04 11-Feb-2022,01:39:30 11-Feb-2022,00:08:26,706,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
419,4358,WARNING4358-No communication with Right TS Chuck 2 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:04 11-Feb-2022,01:39:30 11-Feb-2022,00:08:26,706,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
420,4360,WARNING4360-No communication with Right TS Chuck 4 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:05 11-Feb-2022,01:39:30 11-Feb-2022,00:08:25,705,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
421,4306,WARNING4306-Left_TS_3A  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:31:05 11-Feb-2022,01:31:05 11-Feb-2022,00:00:00,705,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
422,4355,WARNING4355-No communication with Left TS Chuck 3 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:06 11-Feb-2022,01:39:30 11-Feb-2022,00:08:24,704,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
423,4329,WARNING4329-Left_TS_2D  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:31:07 11-Feb-2022,01:31:08 11-Feb-2022,00:00:01,703,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
424,4310,WARNING4310-Right_TS_3A  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:31:07 11-Feb-2022,01:31:08 11-Feb-2022,00:00:01,703,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
425,4359,WARNING4359-No communication with Right TS Chuck 3 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:10 11-Feb-2022,01:39:30 11-Feb-2022,00:08:20,700,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
426,4354,WARNING4354-No communication with Left TS Chuck 2 temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:31:10 11-Feb-2022,01:39:30 11-Feb-2022,00:08:20,700,150.0,Unknown,Flushing,3,1,0,0,2481,NA,MTX-04,FSAUS
427,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,01:40:13 11-Feb-2022,01:44:09 11-Feb-2022,00:03:56,157,25.0,Productive,Uninit,1,1,0,0,2481,NA,MTX-04,FSAUS
428,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,1,1,03:05:45 11-Feb-2022,04:27:35 11-Feb-2022,01:21:50,4883,150.0,Productive,Running,1,1,0,0,4769,5,MTX-04,FSAUS
429,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,10:18:26 11-Feb-2022,10:18:34 11-Feb-2022,00:00:08,1933,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
430,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,10:50:39 11-Feb-2022,14:23:17 11-Feb-2022,03:32:38,12702,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
431,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,16:09:40 11-Feb-2022,16:10:11 11-Feb-2022,00:00:31,1276,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
432,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,16:30:56 11-Feb-2022,16:31:11 11-Feb-2022,00:00:15,3968,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
433,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:37:04 11-Feb-2022,17:37:19 11-Feb-2022,00:00:15,1264,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
434,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:58:08 11-Feb-2022,17:58:13 11-Feb-2022,00:00:05,6186,25.0,Productive,Running,1,1,0,0,6352,NA,MTX-04,FSAUS
435,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,19:41:14 11-Feb-2022,19:41:22 11-Feb-2022,00:00:08,15416,150.0,Productive,Running,1,1,0,0,6352,5,MTX-04,FSAUS
436,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:58:10 11-Feb-2022,23:59:05 11-Feb-2022,00:00:55,1549,150.0,Productive,Running,1,1,0,0,6810,5,MTX-04,FSAUS
437,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,00:23:59 12-Feb-2022,00:31:29 12-Feb-2022,00:07:30,17838,150.0,Productive,Running,1,1,0,0,6812,5,MTX-04,FSAUS
438,12900,WARNING12900-A device is being tested. Do you want to unlock?. 
 Yes - Unlock immediately; test will fail. 
 No - Do not Unlock.  
 Cancel - Unlock after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,05:20:43 12-Feb-2022,05:25:03 12-Feb-2022,00:04:20,34,150.0,Unknown,Running,1,1,0,0,7182,NA,MTX-04,FSAUS
439,10031,WARNING10031-Hardware Error on Novx2_ibm - Failed to connect to Hardware Cannot locate the ha,SC1_Handler:MC,0,Assist,Other,0,0,0,1,0,05:33:24 12-Feb-2022,05:33:42 12-Feb-2022,00:00:18,0,150.0,Unknown,Initializing,1,1,0,0,7188,5,MTX-04,FSAUS
440,13704,WARNING13704-Please open door and Unload Stack 6.,SC1_Handler:Tray_Coord,0,0,Reboot,0,1,0,0,0,06:56:47 12-Feb-2022,05:59:28 15-Feb-2022,71:02:41,118,150.0,Productive,Running,1,1,0,0,7188,NA,MTX-04,FSAUS
441,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,06:58:44 12-Feb-2022,06:58:49 12-Feb-2022,00:00:05,5162,150.0,Productive,Running,1,1,0,0,7188,5,MTX-04,FSAUS
442,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:24:46 12-Feb-2022,08:24:53 12-Feb-2022,00:00:07,1399,150.0,Productive,Running,1,1,0,0,7285,5,MTX-04,FSAUS
443,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,08:48:05 12-Feb-2022,08:48:12 12-Feb-2022,00:00:07,2883,25.0,Productive,Running,1,1,0,0,7289,NA,MTX-04,FSAUS
444,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,09:36:08 12-Feb-2022,09:36:19 12-Feb-2022,00:00:11,6113,25.0,Productive,Running,1,1,0,0,7289,5,MTX-04,FSAUS
445,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:18:01 12-Feb-2022,11:18:32 12-Feb-2022,00:00:31,5272,25.0,Productive,Running,1,1,0,0,7481,NA,MTX-04,FSAUS
446,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,12:45:53 12-Feb-2022,12:46:19 12-Feb-2022,00:00:26,3664,25.0,Productive,Running,1,1,0,0,7665,NA,MTX-04,FSAUS
447,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:46:57 12-Feb-2022,13:47:05 12-Feb-2022,00:00:08,1111,25.0,Productive,Running,1,1,0,0,7747,5,MTX-04,FSAUS
448,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,14:05:28 12-Feb-2022,14:05:33 12-Feb-2022,00:00:05,1149,25.0,Productive,Running,1,1,0,0,7751,5,MTX-04,FSAUS
449,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,14:24:37 12-Feb-2022,14:24:43 12-Feb-2022,00:00:06,9446,25.0,Productive,Running,1,1,0,0,7766,NA,MTX-04,FSAUS
450,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:02:03 12-Feb-2022,17:02:13 12-Feb-2022,00:00:10,835,25.0,Productive,Running,1,1,0,0,7970,NA,MTX-04,FSAUS
451,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:15:58 12-Feb-2022,17:16:08 12-Feb-2022,00:00:10,2352,25.0,Productive,Running,1,1,0,0,7989,NA,MTX-04,FSAUS
452,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:55:09 12-Feb-2022,17:55:25 12-Feb-2022,00:00:16,8347,25.0,Productive,Running,1,1,0,0,8039,NA,MTX-04,FSAUS
453,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:14:16 12-Feb-2022,20:15:22 12-Feb-2022,00:01:06,851,25.0,Productive,Running,1,1,0,0,8209,5,MTX-04,FSAUS
454,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,20:28:27 12-Feb-2022,20:28:38 12-Feb-2022,00:00:11,499,-45.0,Productive,Running,1,1,0,0,8211,NA,MTX-04,FSAUS
455,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:28:36 12-Feb-2022,20:30:16 12-Feb-2022,00:01:40,490,-45.0,Productive,Running,1,1,0,0,8211,NA,MTX-04,FSAUS
456,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:28:37 12-Feb-2022,20:30:15 12-Feb-2022,00:01:38,489,-45.0,Productive,Running,1,1,0,0,8211,NA,MTX-04,FSAUS
457,4311,WARNING4311-Right_TS_4A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,20:36:45 12-Feb-2022,05:59:28 15-Feb-2022,57:22:43,107,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
458,4309,WARNING4309-Right_TS_2A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:36:46 12-Feb-2022,20:36:47 12-Feb-2022,00:00:01,106,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
459,4321,WARNING4321-Left_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:38:32 12-Feb-2022,20:38:35 12-Feb-2022,00:00:03,363,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
460,4304,WARNING4304-Left_TS_1A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:38:33 12-Feb-2022,20:38:36 12-Feb-2022,00:00:03,362,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
461,4322,WARNING4322-Left_TS_3C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:38:33 12-Feb-2022,20:38:35 12-Feb-2022,00:00:02,362,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
462,4309,WARNING4309-Right_TS_2A  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:34 12-Feb-2022,20:44:43 12-Feb-2022,00:00:09,3455,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
463,4311,WARNING4311-Right_TS_4A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:35 12-Feb-2022,20:44:38 12-Feb-2022,00:00:03,3454,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
464,4317,WARNING4317-Right_TS_2B  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:36 12-Feb-2022,20:44:39 12-Feb-2022,00:00:03,3453,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
465,4319,WARNING4319-Right_TS_4B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:36 12-Feb-2022,20:44:37 12-Feb-2022,00:00:01,3453,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
466,4325,WARNING4325-Right_TS_2C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:37 12-Feb-2022,20:44:43 12-Feb-2022,00:00:06,3452,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
467,4333,WARNING4333-Right_TS_2D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:44:38 12-Feb-2022,20:44:38 12-Feb-2022,00:00:00,3451,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
468,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,2,20:44:43 12-Feb-2022,21:43:05 12-Feb-2022,00:58:22,3446,-45.0,Unknown,Initializing,1,1,0,0,8211,5,MTX-04,FSAUS
469,4325,WARNING4325-Right_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:50:34 12-Feb-2022,20:50:36 12-Feb-2022,00:00:02,3095,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
470,4317,WARNING4317-Right_TS_2B  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:50:36 12-Feb-2022,20:50:38 12-Feb-2022,00:00:02,3093,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
471,4327,WARNING4327-Right_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,21:06:04 12-Feb-2022,21:06:05 12-Feb-2022,00:00:01,2165,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
472,4310,WARNING4310-Right_TS_3A  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,21:11:33 12-Feb-2022,21:11:37 12-Feb-2022,00:00:04,1836,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
473,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,22:02:09 12-Feb-2022,22:10:32 12-Feb-2022,00:08:23,504,25.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
474,4317,WARNING4317-Right_TS_2B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:43:01 12-Feb-2022,22:43:04 12-Feb-2022,00:00:03,961,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
475,4325,WARNING4325-Right_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:43:02 12-Feb-2022,22:43:07 12-Feb-2022,00:00:05,960,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
476,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,22:43:06 12-Feb-2022,22:43:09 12-Feb-2022,00:00:03,956,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
477,4320,WARNING4320-Left_TS_1C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:48:50 12-Feb-2022,22:48:54 12-Feb-2022,00:00:04,612,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
478,4321,WARNING4321-Left_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:48:51 12-Feb-2022,22:48:52 12-Feb-2022,00:00:01,611,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
479,4328,WARNING4328-Left_TS_1D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:48:52 12-Feb-2022,22:48:56 12-Feb-2022,00:00:04,610,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
480,4323,WARNING4323-Left_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:48:53 12-Feb-2022,22:48:54 12-Feb-2022,00:00:01,609,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
481,4327,WARNING4327-Right_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:40 12-Feb-2022,22:51:43 12-Feb-2022,00:00:03,442,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
482,4325,WARNING4325-Right_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:41 12-Feb-2022,22:51:44 12-Feb-2022,00:00:03,441,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
483,4335,WARNING4335-Right_TS_4D  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:41 12-Feb-2022,22:51:44 12-Feb-2022,00:00:03,441,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
484,4333,WARNING4333-Right_TS_2D  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:42 12-Feb-2022,22:51:42 12-Feb-2022,00:00:00,440,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
485,4311,WARNING4311-Right_TS_4A  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:43 12-Feb-2022,22:51:45 12-Feb-2022,00:00:02,439,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
486,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,22:51:46 12-Feb-2022,22:51:49 12-Feb-2022,00:00:03,436,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
487,4307,WARNING4307-Left_TS_4A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:59:02 12-Feb-2022,22:59:03 12-Feb-2022,00:00:01,1190,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
488,4327,WARNING4327-Right_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:59:37 12-Feb-2022,22:59:38 12-Feb-2022,00:00:01,1155,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
489,4433,WARNING4433-Zone Right_TS_2D is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:01:41 12-Feb-2022,23:11:38 12-Feb-2022,00:09:57,1031,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
490,4435,WARNING4435-Zone Right_TS_4D is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:01:44 12-Feb-2022,23:20:26 12-Feb-2022,00:18:42,1028,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
491,4425,WARNING4425-Zone Right_TS_2C is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:01:44 12-Feb-2022,23:17:16 12-Feb-2022,00:15:32,1028,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
492,4327,WARNING4327-Right_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:06:21 12-Feb-2022,23:06:23 12-Feb-2022,00:00:02,751,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
493,4318,WARNING4318-Right_TS_3B  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:06:22 12-Feb-2022,23:06:25 12-Feb-2022,00:00:03,750,-45.0,Unknown,Initializing,1,1,0,0,8211,NA,MTX-04,FSAUS
494,4427,WARNING4427-Zone Right_TS_4C is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:16:23 12-Feb-2022,23:20:10 12-Feb-2022,00:03:47,149,-45.0,Unknown,Running,1,1,0,0,8211,NA,MTX-04,FSAUS
