Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:19,1647631039,13613

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
224,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:21:44 02-Feb-2022,13:24:09 02-Feb-2022,00:02:25,511,25.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
225,4387,WARNING4387-Purge pressure too low.  Handler LN2 valve now shutoff.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,13:30:15 02-Feb-2022,13:30:52 02-Feb-2022,00:00:37,34,25.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
226,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,13:32:26 02-Feb-2022,13:34:21 02-Feb-2022,00:01:55,3297,25.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
227,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,13:32:26 02-Feb-2022,13:34:22 02-Feb-2022,00:01:56,3297,25.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
228,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,13:32:26 02-Feb-2022,13:34:22 02-Feb-2022,00:01:56,3297,25.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
229,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:34:41 02-Feb-2022,13:35:26 02-Feb-2022,00:00:45,3162,75.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
230,4387,WARNING4387-Purge pressure too low.  Handler LN2 valve now shutoff.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,13:34:50 02-Feb-2022,13:35:05 02-Feb-2022,00:00:15,3153,75.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
231,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:39:59 02-Feb-2022,13:40:10 02-Feb-2022,00:00:11,2844,125.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
232,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:42:33 02-Feb-2022,13:42:43 02-Feb-2022,00:00:10,2690,-40.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
233,4300,WARNING4300-Upper_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,14:18:36 02-Feb-2022,14:18:42 02-Feb-2022,00:00:06,527,-40.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
234,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:27:14 02-Feb-2022,14:56:51 02-Feb-2022,00:29:37,9,50.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
235,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,14:56:58 02-Feb-2022,01:02:13 03-Feb-2022,10:05:15,34793,25.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
236,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:36:51 03-Feb-2022,00:57:41 03-Feb-2022,00:20:50,4077,25.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
237,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:36:51 03-Feb-2022,00:57:41 03-Feb-2022,00:20:50,4077,25.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
238,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:36:51 03-Feb-2022,00:57:42 03-Feb-2022,00:20:51,4077,25.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
239,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,01:01:54 03-Feb-2022,01:03:39 03-Feb-2022,00:01:45,2574,50.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
240,4403,WARNING4403-Zone Right_Input_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:02:12 03-Feb-2022,01:02:37 03-Feb-2022,00:00:25,2556,50.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
241,4336,WARNING4336-Contactor  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:10:14 03-Feb-2022,01:10:16 03-Feb-2022,00:00:02,2074,35.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
242,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,01:10:16 03-Feb-2022,01:10:23 03-Feb-2022,00:00:07,2072,35.0,Unknown,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
243,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:16:24 03-Feb-2022,01:16:35 03-Feb-2022,00:00:11,1704,35.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
244,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:16:24 03-Feb-2022,01:16:35 03-Feb-2022,00:00:11,1704,35.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
245,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:16:24 03-Feb-2022,01:16:35 03-Feb-2022,00:00:11,1704,35.0,Unknown,Diagnostic,1,1,0,0,176,NA,MTX-A05,NXP-AUS
246,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:44:47 03-Feb-2022,01:44:52 03-Feb-2022,00:00:05,1,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
247,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:44:48 03-Feb-2022,01:44:52 03-Feb-2022,00:00:04,1233,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
248,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:44:48 03-Feb-2022,01:44:52 03-Feb-2022,00:00:04,1233,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
249,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:05:21 03-Feb-2022,02:17:52 03-Feb-2022,00:12:31,624,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
250,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:05:21 03-Feb-2022,02:17:52 03-Feb-2022,00:12:31,624,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
251,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:05:22 03-Feb-2022,02:17:52 03-Feb-2022,00:12:30,623,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
252,10041,WARNING10041-There is a problem with Soft Start ByPass Contactor.Please verify.,SC1_Handler,0,0,Other,0,0,0,0,0,02:15:45 03-Feb-2022,02:18:02 03-Feb-2022,00:02:17,59,35.0,Unknown,Diag_Recovery,1,1,0,0,176,NA,MTX-A05,NXP-AUS
253,4336,WARNING4336-Contactor  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:28:09 03-Feb-2022,02:32:17 03-Feb-2022,00:04:08,417,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
254,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,02:28:11 03-Feb-2022,02:32:17 03-Feb-2022,00:04:06,415,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
255,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:28:11 03-Feb-2022,02:32:17 03-Feb-2022,00:04:06,415,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
256,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:28:12 03-Feb-2022,02:28:12 03-Feb-2022,00:00:00,414,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
257,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:28:12 03-Feb-2022,02:28:12 03-Feb-2022,00:00:00,414,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
258,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,02:28:13 03-Feb-2022,02:32:17 03-Feb-2022,00:04:04,413,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
259,4392,WARNING4392-Chamber Gear Box is sensing low air Flow.  Shutting down Heaters.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:28:16 03-Feb-2022,02:32:17 03-Feb-2022,00:04:01,410,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
260,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,02:28:18 03-Feb-2022,02:32:17 03-Feb-2022,00:03:59,408,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
261,4340,WARNING4340-Chamber_Cover  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:28:19 03-Feb-2022,02:32:17 03-Feb-2022,00:03:58,407,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
262,4386,WARNING4386-Under/Over Temperature Detected in the Chamber.  LN2 now shutoff. You may have to cycle power to recover.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:28:34 03-Feb-2022,02:32:17 03-Feb-2022,00:03:43,392,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
263,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:28:53 03-Feb-2022,02:32:17 03-Feb-2022,00:03:24,373,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
264,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:29:18 03-Feb-2022,02:32:17 03-Feb-2022,00:02:59,348,35.0,Unknown,Running,1,1,0,0,176,NA,MTX-A05,NXP-AUS
265,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,1,02:32:46 03-Feb-2022,02:36:20 03-Feb-2022,00:03:34,140,25.0,Productive,Uninit,1,1,0,0,176,5,MTX-A05,NXP-AUS
266,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:33:56 03-Feb-2022,02:35:27 03-Feb-2022,00:01:31,70,25.0,Productive,Uninit,1,1,0,0,176,NA,MTX-A05,NXP-AUS
267,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:33:59 03-Feb-2022,02:35:27 03-Feb-2022,00:01:28,67,25.0,Productive,Uninit,1,1,0,0,176,NA,MTX-A05,NXP-AUS
268,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:33:59 03-Feb-2022,02:35:27 03-Feb-2022,00:01:28,67,25.0,Productive,Uninit,1,1,0,0,176,NA,MTX-A05,NXP-AUS
269,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:35:58 03-Feb-2022,02:36:22 03-Feb-2022,00:00:24,21,35.0,Productive,Initializing,1,1,0,0,176,NA,MTX-A05,NXP-AUS
270,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,03:02:02 03-Feb-2022,06:33:18 03-Feb-2022,03:31:16,12693,35.0,Productive,Running,1,1,0,0,296,NA,MTX-A05,NXP-AUS
271,4408,WARNING4408-Zone Right_TS_1A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
272,4414,WARNING4414-Zone Left_TS_3B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
273,4409,WARNING4409-Zone Right_TS_2A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:58 03-Feb-2022,00:00:23,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
274,4415,WARNING4415-Zone Left_TS_4B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
275,4406,WARNING4406-Zone Left_TS_3A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
276,4416,WARNING4416-Zone Right_TS_1B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
277,4407,WARNING4407-Zone Left_TS_4A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
278,4417,WARNING4417-Zone Right_TS_2B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:33:35 03-Feb-2022,06:33:57 03-Feb-2022,00:00:22,15,50.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
279,4436,WARNING4436-Zone Contactor is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:34:33 03-Feb-2022,06:34:34 03-Feb-2022,00:00:01,3,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
280,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,06:34:36 03-Feb-2022,14:47:10 05-Feb-2022,56:12:34,7,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
281,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Reboot,0,1,0,0,0,14:45:46 05-Feb-2022,06:51:32 06-Feb-2022,16:05:46,58118,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
282,4388,WARNING4388-LN2 Pressure is out of range. Check supply.  Handler LN2 valve now shutoff.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,14:45:57 05-Feb-2022,06:51:32 06-Feb-2022,16:05:35,58107,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
283,4436,WARNING4436-Zone Contactor is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,14:55:49 05-Feb-2022,06:51:32 06-Feb-2022,15:55:43,57515,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
284,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,15:04:13 05-Feb-2022,06:51:32 06-Feb-2022,15:47:19,57011,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
285,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,15:04:15 05-Feb-2022,06:51:32 06-Feb-2022,15:47:17,57009,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
286,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,15:04:17 05-Feb-2022,06:51:32 06-Feb-2022,15:47:15,57007,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
287,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,15:04:17 05-Feb-2022,06:51:32 06-Feb-2022,15:47:15,57007,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
288,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,15:04:17 05-Feb-2022,06:51:32 06-Feb-2022,15:47:15,57007,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
289,4392,WARNING4392-Chamber Gear Box is sensing low air Flow.  Shutting down Heaters.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,15:04:20 05-Feb-2022,06:51:32 06-Feb-2022,15:47:12,57004,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
290,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,15:04:22 05-Feb-2022,06:51:32 06-Feb-2022,15:47:10,57002,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
291,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,15:06:22 05-Feb-2022,06:51:32 06-Feb-2022,15:45:10,56882,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
292,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,06:52:02 06-Feb-2022,06:56:40 06-Feb-2022,00:04:38,142,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
293,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:53:17 06-Feb-2022,06:56:25 06-Feb-2022,00:03:08,67,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
294,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:53:18 06-Feb-2022,06:56:25 06-Feb-2022,00:03:07,66,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
295,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:53:18 06-Feb-2022,06:56:25 06-Feb-2022,00:03:07,66,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
296,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,06:59:26 06-Feb-2022,11:38:32 07-Feb-2022,28:39:06,103318,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
297,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:59:26 06-Feb-2022,06:59:26 06-Feb-2022,00:00:00,103318,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
298,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:59:26 06-Feb-2022,06:59:26 06-Feb-2022,00:00:00,103318,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
299,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,06:59:26 06-Feb-2022,11:38:32 07-Feb-2022,28:39:06,103318,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
300,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,06:59:29 06-Feb-2022,11:38:32 07-Feb-2022,28:39:03,103315,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
301,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,11:39:02 07-Feb-2022,11:50:11 07-Feb-2022,00:11:09,142,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
302,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:40:17 07-Feb-2022,11:49:55 07-Feb-2022,00:09:38,67,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
303,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:40:17 07-Feb-2022,11:49:55 07-Feb-2022,00:09:38,67,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
304,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:40:17 07-Feb-2022,11:49:55 07-Feb-2022,00:09:38,67,25.0,Productive,Uninit,1,1,0,0,296,NA,MTX-A05,NXP-AUS
305,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:53:56 07-Feb-2022,15:55:24 07-Feb-2022,00:01:28,90131,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
306,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:53:56 07-Feb-2022,15:55:24 07-Feb-2022,00:01:28,90131,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
307,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:53:57 07-Feb-2022,15:55:24 07-Feb-2022,00:01:27,90130,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
308,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,16:12:03 07-Feb-2022,16:13:48 07-Feb-2022,00:01:45,89044,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
309,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,16:14:50 07-Feb-2022,16:14:58 07-Feb-2022,00:00:08,88877,25.0,Productive,Initializing,1,1,0,0,296,NA,MTX-A05,NXP-AUS
310,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:47:16 08-Feb-2022,14:48:22 08-Feb-2022,00:01:06,7731,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
311,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:47:16 08-Feb-2022,14:48:22 08-Feb-2022,00:01:06,7731,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
312,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:47:16 08-Feb-2022,14:48:22 08-Feb-2022,00:01:06,7731,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
313,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:55:03 08-Feb-2022,14:55:15 08-Feb-2022,00:00:12,7264,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
314,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:55:03 08-Feb-2022,14:55:15 08-Feb-2022,00:00:12,7264,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
315,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,14:55:03 08-Feb-2022,14:55:15 08-Feb-2022,00:00:12,7264,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
316,13557,WARNING13557-Sitemap configuration has changed! Please query 'Status?' to reconfirm!,SC1_Handler:Ts_Tif,0,0,Other,0,0,0,0,0,15:02:26 08-Feb-2022,15:03:38 08-Feb-2022,00:01:12,6821,25.0,Productive,Diagnostic,1,1,0,0,296,NA,MTX-A05,NXP-AUS
317,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,15:25:19 08-Feb-2022,15:25:27 08-Feb-2022,00:00:08,5448,25.0,Productive,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
318,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Reboot,0,1,0,0,0,17:39:53 08-Feb-2022,23:20:30 09-Feb-2022,29:40:37,1684,25.0,Engineering,Running,2,1,0,0,4358,NA,MTX-A05,NXP-AUS
319,13557,WARNING13557-Sitemap configuration has changed! Please query 'Status?' to reconfirm!,SC1_Handler:Ts_Tif,0,0,Other,0,0,0,0,0,17:48:30 08-Feb-2022,17:57:44 08-Feb-2022,00:09:14,1167,25.0,Engineering,Running,2,1,0,0,4364,NA,MTX-A05,NXP-AUS
